,Hour Category,Temperature,Humidity,Wind Speed,Sunshine,Cloud Level,Season Category,IsHoliday,Dust Density,Weekday,Vector,Feeling Temperature,Discomfort Index,IsRain
136,1.0,-1.1,83.0,1.2,0.0,0.0,3.0,1.0,73.0,4,"0, 0, 0, 2, 0, 0, 0, 0, 0, 0",-2.4842296790299887,32.636129999999994,0
137,1.0,-0.4000000000000001,75.0,1.8999999999999997,0.8000000000000002,0.0,3.0,1.0,73.0,4,"0, 0, 0, 0, 0, 0, 1, 0, 8, 3",-2.8100257950297927,34.95399999999999,0
138,1.0,1.5,61.0,1.1,1.0,3.0,3.0,1.0,62.0,4,"13, 0, 0, 0, 5, 0, 3, 0, 23, 7, 1, 3",0.6227889205249371,39.697849999999995,0
139,1.0,4.3,53.0,0.8,1.0,3.0,3.0,1.0,65.0,4,"38, 4, 0, 25, 8, 24, 51, 6, 51, 7, 1, 1, 9, 7",4.3450488204927105,44.46021,0
140,2.0,5.5,49.0,1.0,1.0,3.0,3.0,1.0,65.0,4,"44, 10, 0, 46, 23, 24, 56, 13, 55, 19, 2, 1, 5, 13, 7, 1",5.258785879821124,46.41605,0
141,2.0,6.7,49.0,2.6,1.0,6.0,3.0,1.0,60.0,4,"39, 6, 0, 43, 37, 29, 42, 10, 41, 12, 1, 1, 1, 6, 4, 1",4.821862554706183,47.970169999999996,0
142,2.0,6.6,48.0,2.7,1.0,6.0,3.0,1.0,82.0,4,"33, 10, 0, 58, 25, 19, 29, 12, 36, 7, 1, 4, 10, 3, 6",4.627180708054672,47.918319999999994,0
143,2.0,7.0,46.0,2.7,1.0,7.0,3.0,1.0,87.0,4,"39, 9, 0, 52, 26, 11, 23, 8, 31, 6, 2, 6, 3, 8, 2",5.103988140815929,48.5798,0
144,2.0,7.1,46.0,2.8,1.0,6.0,3.0,1.0,81.0,4,"43, 20, 0, 63, 21, 16, 21, 6, 28, 10, 3, 9, 4, 6, 10",5.151354633251882,48.70634,0
145,2.0,6.1,51.0,2.4,1.0,4.0,3.0,1.0,87.0,4,"51, 42, 0, 90, 26, 24, 32, 12, 28, 12, 1, 17, 6, 11, 13",4.271625464470116,47.02789,0
146,3.0,5.2,52.0,2.4,0.0,3.0,3.0,1.0,91.0,4,"48, 50, 0, 149, 25, 40, 55, 10, 28, 15, 1, 32, 10, 13, 19",3.2083945604161106,45.752959999999995,0
147,1.0,2.4,61.0,0.8,0.0,9.0,3.0,1.0,68.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",2.271922041936799,40.97036,0
148,1.0,4.6,52.0,1.2,1.0,8.0,3.0,1.0,64.0,5,"0, 0, 0, 0, 3, 0, 1, 0, 12, 3, 2",3.9145652529412067,44.958079999999995,0
149,1.0,6.9,51.0,1.8,1.0,8.0,3.0,1.0,52.0,5,"2, 3, 0, 5, 6, 0, 16, 0, 22, 10, 1, 4, 3",5.765170571120349,48.079809999999995,0
150,2.0,8.3,50.0,2.2,0.0,10.0,3.0,1.0,48.0,5,"17, 10, 0, 32, 17, 16, 15, 1, 36, 5, 5, 2, 2, 3",7.028351498562892,49.9815,0
151,2.0,8.3,51.0,1.7,0.0,10.0,3.0,1.0,55.0,5,"22, 10, 0, 45, 15, 9, 13, 2, 23, 0, 5, 4, 2, 12",7.483005637993529,49.92067,0
152,1.0,0.2,74.0,0.8,0.0,5.0,3.0,1.0,40.0,6,"0, 0, 0, 0, 0, 0, 0, 0, 8, 0",-0.12854054375952,36.02652,0
153,1.0,2.9,62.0,2.0,0.8,7.0,3.0,1.0,35.0,6,"11, 0, 0, 3, 1, 0, 2, 0, 16, 7, 3",0.9061440790447122,41.563019999999995,0
154,2.0,6.6,48.0,6.1,0.0,10.0,3.0,1.0,10.0,0,"116, 57, 0, 195, 61, 52, 52, 18, 38, 30, 1, 2, 18, 18, 27, 14",2.8728528112874896,47.918319999999994,1
155,3.0,6.3,48.0,2.6,0.0,10.0,3.0,1.0,14.0,0,"134, 88, 0, 242, 36, 86, 50, 21, 55, 32, 3, 24, 26, 22, 17",4.346428989491073,47.532759999999996,1
156,2.0,7.9,50.0,3.3999999999999995,0.9000000000000001,7.0,3.0,0.0,57.0,4,"31, 6, 0, 44, 39, 13, 16, 8, 29, 13, 4, 7, 1, 1",5.731457123375764,49.4595,0
157,2.0,6.6,54.0,2.8,0.0,10.0,3.0,0.0,70.0,4,"35, 8, 0, 38, 28, 13, 14, 13, 31, 14, 4, 1, 3, 4, 7, 3, 2",4.553680630322802,47.45236,1
158,2.0,6.9,44.0,3.5,0.6,8.0,3.0,0.0,63.0,4,"44, 16, 0, 52, 31, 19, 12, 3, 31, 10, 2, 5, 3, 5, 3, 1",4.4580784065685135,48.602639999999994,0
159,1.0,0.1,72.0,1.4,0.0,9.0,3.0,1.0,64.0,5,"2, 0, 0, 0, 0, 0, 1, 0, 11, 0, 2",-1.4946782288194005,36.156279999999995,0
160,1.0,1.2,70.0,1.3,0.10000000000000002,8.0,3.0,1.0,70.0,5,"18, 1, 0, 5, 23, 0, 8, 2, 26, 10, 1, 3, 2, 1",-0.07971895932989559,38.093599999999995,0
161,1.0,2.8,61.0,1.9,0.6,8.0,3.0,1.0,79.0,5,"68, 6, 0, 13, 30, 19, 62, 12, 45, 19, 6, 1, 5, 1, 14, 11, 1",0.904620625934921,41.53592,0
162,2.0,4.3,54.0,0.8,0.6,7.0,3.0,1.0,81.0,5,"72, 21, 0, 48, 53, 34, 83, 23, 46, 32, 3, 3, 1, 2, 25, 6, 2",4.3450488204927105,44.35977999999999,0
163,2.0,5.3,50.0,1.7,0.5,7.0,3.0,1.0,92.0,5,"76, 10, 0, 57, 40, 28, 58, 16, 52, 27, 4, 5, 3, 22, 4, 1",4.029063677786982,46.0665,0
164,2.0,6.4,50.0,2.6,0.5,7.0,3.0,1.0,89.0,5,"64, 13, 0, 68, 45, 32, 37, 17, 59, 26, 1, 1, 4, 9, 5, 2",4.46528738079485,47.501999999999995,0
165,2.0,6.9,48.0,4.5,0.8,6.0,3.0,1.0,102.0,5,"65, 9, 0, 72, 41, 32, 35, 12, 45, 15, 1, 1, 6, 10, 8, 1",3.926732795933699,48.30388,0
166,2.0,7.6,46.0,2.3,1.0,4.0,3.0,1.0,92.0,5,"66, 32, 0, 94, 53, 26, 30, 11, 32, 13, 1, 1, 14, 15, 9, 9",6.123754681652836,49.33904,0
167,2.0,6.6,46.0,2.5,1.0,2.0,3.0,1.0,101.0,5,"68, 61, 0, 178, 48, 39, 65, 22, 33, 17, 1, 22, 28, 28, 22",4.781318187471442,48.07364,0
168,3.0,5.2,58.0,2.6,0.2,3.0,3.0,1.0,109.0,5,"108, 118, 0, 289, 51, 74, 87, 28, 49, 36, 2, 32, 33, 42, 21",3.0389866851495206,45.20384,0
169,1.0,-1.4,69.0,1.0,0.4,4.0,3.0,1.0,103.0,6,"0, 0, 0, 0, 0, 0, 0, 0, 13, 0",-2.387718693532673,34.342659999999995,0
170,1.0,0.7,60.0,0.7,1.0,4.0,3.0,1.0,105.0,6,"14, 2, 0, 4, 16, 0, 13, 1, 43, 6",0.6947361845879526,38.702799999999996,0
171,1.0,2.7000000000000006,50.0,1.2,1.0,7.0,3.0,1.0,115.0,6,"61, 10, 0, 32, 36, 31, 46, 17, 64, 19, 27, 14, 1",1.7816336089508094,42.6735,0
172,2.0,3.8,41.0,2.1,0.6,8.0,3.0,1.0,115.0,6,"75, 16, 0, 64, 50, 43, 69, 20, 68, 31, 2, 2, 30, 15",1.8488790758475306,45.05741999999999,0
173,2.0,4.8,34.0,1.8999999999999997,1.0,8.0,3.0,1.0,93.0,6,"66, 25, 0, 64, 54, 43, 57, 19, 59, 31, 3, 30, 13",3.226274639037869,46.94168,0
174,2.0,4.9,34.0,2.0,0.5,8.0,3.0,1.0,72.0,6,"58, 19, 0, 75, 74, 32, 48, 14, 68, 16, 5, 20, 12",3.2366869522234376,47.05634,0
175,2.0,5.0,32.0,3.4,0.0,8.0,3.0,1.0,87.0,6,"77, 21, 0, 92, 79, 45, 35, 16, 58, 28, 6, 9, 4",2.2124394998197277,47.358,0
176,2.0,4.7,33.0,2.5,0.2,8.0,3.0,1.0,95.0,6,"60, 46, 0, 122, 70, 51, 37, 16, 56, 9, 12, 18, 11, 6",2.529748978451965,46.92349,0
177,2.0,4.0,42.0,2.7,0.1,9.0,3.0,1.0,80.0,6,"98, 74, 0, 224, 76, 62, 82, 30, 62, 18, 1, 18, 29, 28, 16",1.5279323951065251,45.197199999999995,0
178,3.0,3.3,35.0,3.8,0.0,9.0,3.0,1.0,89.0,6,"112, 111, 0, 247, 52, 90, 82, 41, 78, 37, 1, 6, 45, 48, 35, 19",-0.12014777517139663,45.11145,0
179,2.0,3.3,50.0,4.9,0.7,8.0,3.0,0.0,44.0,1,"33, 5, 0, 25, 24, 18, 17, 9, 26, 5, 2, 2, 3, 2, 5",-0.754974870979872,43.4565,0
180,2.0,2.4,70.0,3.1,0.1,9.0,3.0,0.0,46.0,1,"33, 11, 0, 55, 22, 13, 22, 8, 32, 7, 4, 3, 8, 7, 3",-0.7143462707497574,39.8972,0
181,2.0,1.6,79.0,3.8,0.0,10.0,3.0,0.0,79.0,1,"67, 46, 0, 85, 12, 29, 23, 11, 25, 6, 1, 11, 6, 7, 8",-2.2010890921508155,37.55036,0
182,3.0,1.7,75.0,4.3,0.0,10.0,3.0,0.0,43.0,1,"114, 71, 0, 171, 23, 59, 76, 35, 54, 25, 3, 2, 26, 15, 17, 25",-2.4033809335457037,38.21425,0
183,1.0,-2.2,63.0,1.1,0.0,7.0,3.0,1.0,55.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 9, 0",-3.5051818471272185,34.13686,0
184,1.0,-2.1,59.0,2.4,0.9,3.0,3.0,1.0,60.0,5,"2, 0, 0, 0, 0, 0, 3, 0, 14, 0, 6",-5.415589439133061,34.93539,0
185,1.0,-1.4,55.0,3.8999999999999995,1.0,2.0,3.0,1.0,58.0,5,"13, 1, 0, 4, 20, 0, 7, 1, 34, 2, 1, 8, 1, 3, 1",-5.948816802847938,36.5387,0
186,1.0,-0.3,45.0,3.7,1.0,0.0,3.0,1.0,63.0,5,"85, 9, 0, 20, 40, 25, 37, 15, 55, 8, 6, 1, 3, 1, 23, 8",-4.452503646915235,39.48835,0
187,2.0,0.6,41.0,5.3,1.0,0.0,3.0,1.0,64.0,5,"81, 15, 0, 63, 40, 35, 73, 18, 74, 29, 4, 1, 6, 8, 27, 12, 2",-4.350172422189272,41.16654,0
188,2.0,1.6,38.0,4.4,1.0,0.0,3.0,1.0,61.0,5,"75, 21, 0, 57, 52, 35, 49, 15, 72, 26, 3, 2, 3, 23, 14, 2",-2.588318047807281,42.76392,0
189,1.0,-0.4,76.0,1.3,0.0,0.0,3.0,0.0,58.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 6, 0",-1.886205870511891,34.80703999999999,0
190,1.0,0.6,68.0,0.4,1.0,0.0,3.0,0.0,58.0,0,"0, 0, 0, 1, 0, 0, 1, 0, 7, 0, 2",1.6920008831846198,37.46592,0
191,1.0,2.9,64.0,2.1,1.0,0.0,3.0,0.0,57.0,0,"8, 0, 0, 0, 7, 0, 3, 0, 27, 0, 2, 2",0.796299411659702,41.33444,0
192,1.0,5.0,43.0,1.8,1.0,0.0,3.0,0.0,67.0,0,"67, 3, 0, 19, 24, 15, 20, 12, 52, 12, 9, 1, 2, 1, 5, 8",3.5684256396277894,46.329499999999996,0
193,2.0,6.7,35.0,3.3,1.0,0.0,3.0,0.0,58.0,0,"53, 3, 0, 38, 26, 16, 36, 17, 42, 15, 7, 3, 3, 7, 4",4.337299641222455,49.043549999999996,0
194,2.0,7.4,29.0,3.8,1.0,0.0,3.0,0.0,53.0,0,"43, 7, 0, 29, 27, 16, 29, 15, 35, 16, 2, 1, 4, 1, 10, 7",4.898593048131912,50.27154,0
195,1.0,6.8,47.0,2.5,0.0,10.0,3.0,0.0,69.0,2,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",5.018325472631388,48.251039999999996,1
196,1.0,7.0,46.0,3.9,0.0,10.0,3.0,0.0,65.0,2,"0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 1",4.3545620571671035,48.5798,1
197,1.0,7.1,52.0,4.0,0.0,10.0,3.0,0.0,67.0,2,"21, 1, 0, 0, 18, 1, 4, 2, 22, 0, 5, 3, 1",4.424228494984826,48.27008,1
198,1.0,7.2,64.0,3.8,0.0,10.0,3.0,0.0,73.0,2,"92, 4, 0, 23, 25, 18, 49, 18, 62, 9, 12, 1, 14, 8, 1",4.65377642260492,47.54192,1
199,2.0,6.9,76.0,4.9,0.0,10.0,3.0,0.0,78.0,2,"81, 8, 0, 62, 19, 34, 53, 28, 60, 27, 5, 3, 4, 5, 18, 9",3.7417852833538703,46.212559999999996,1
200,2.0,6.6,87.0,4.0,0.0,10.0,3.0,0.0,72.0,2,"56, 8, 0, 41, 32, 14, 25, 14, 50, 14, 1, 4, 4, 1",3.8097040789086485,44.889579999999995,1
201,2.0,7.2,93.0,3.9,0.0,10.0,3.0,0.0,70.0,2,"29, 5, 0, 42, 27, 29, 18, 10, 33, 10, 4, 3, 8, 10, 7, 1",4.599880601453174,45.462039999999995,1
202,2.0,7.5,94.0,3.5,0.0,10.0,3.0,0.0,61.0,2,"38, 10, 0, 38, 34, 29, 14, 11, 28, 7, 2, 6, 6, 5, 1",5.1878021369967975,45.912499999999994,1
203,2.0,7.6,95.0,2.6,0.0,10.0,3.0,0.0,54.0,2,"46, 13, 0, 50, 24, 21, 19, 11, 37, 4, 1, 1, 2, 10, 6, 3, 2",5.891588076440178,46.0188,1
204,2.0,8.0,95.0,2.1,0.0,10.0,3.0,0.0,57.0,2,"66, 42, 0, 120, 29, 25, 41, 9, 31, 13, 5, 1, 14, 7, 12, 5",6.760917508724063,46.718999999999994,1
205,3.0,8.0,95.0,2.2,0.0,10.0,3.0,0.0,51.0,2,"104, 71, 0, 201, 37, 47, 63, 22, 56, 27, 5, 27, 24, 17, 10",6.676263308831928,46.718999999999994,1
206,3.0,8.0,95.0,0.9,0.0,10.0,3.0,0.0,48.0,2,"92, 86, 0, 265, 45, 57, 70, 21, 46, 29, 3, 6, 31, 9, 20, 13",8.19747123027459,46.718999999999994,1
207,1.0,5.1,95.0,0.5,0.0,8.0,3.0,0.0,89.0,3,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",6.02000725854923,41.64255,0
208,1.0,5.599999999999999,94.0,0.0,0.0,9.0,3.0,0.0,99.0,3,"0, 0, 0, 2, 0, 0, 0, 0, 13, 0, 2",16.6004,42.60535999999999,0
209,1.0,6.5,87.0,0.8,0.4,6.0,3.0,0.0,105.0,3,"14, 0, 0, 5, 18, 0, 9, 1, 21, 0, 2, 3, 1",6.74551140618903,44.722449999999995,0
210,1.0,7.3,81.0,2.7,0.6,9.0,3.0,0.0,107.0,3,"74, 2, 0, 18, 23, 23, 40, 18, 51, 5, 7, 1, 7, 7, 1",5.461593715386866,46.483869999999996,0
211,2.0,7.6,77.0,2.9,0.0,9.0,3.0,0.0,123.0,3,"52, 13, 0, 34, 19, 18, 58, 25, 48, 17, 3, 5, 13, 8, 1",5.680932455729988,47.238479999999996,0
212,2.0,7.8,76.0,1.9,0.0,10.0,3.0,0.0,97.0,3,"47, 2, 0, 18, 33, 18, 28, 11, 54, 10, 3, 2, 2, 7, 5, 1",6.708755658692288,47.618719999999996,0
213,2.0,8.0,74.0,2.1,0.0,9.0,3.0,0.0,105.0,3,"25, 2, 0, 23, 19, 12, 18, 8, 33, 6, 2, 1, 3, 3, 1, 2",6.760917508724063,48.0588,0
214,2.0,8.4,73.0,2.8,0.1,9.0,3.0,0.0,101.0,3,"31, 7, 0, 34, 28, 10, 20, 10, 37, 11, 1, 3, 1, 6, 2, 2",6.705307040867484,48.73568,0
215,2.0,8.5,73.0,2.9,0.2,8.0,3.0,0.0,93.0,3,"33, 7, 0, 51, 18, 11, 24, 7, 31, 5, 3, 2, 10, 8, 5, 5",6.75965355679654,48.888949999999994,0
216,2.0,7.7,74.0,2.5,0.0,8.0,3.0,0.0,98.0,3,"61, 26, 0, 103, 19, 23, 37, 12, 29, 3, 2, 10, 9, 3, 5",6.08485825585114,47.596019999999996,0
217,3.0,7.3,75.0,1.5,0.0,9.0,3.0,0.0,98.0,3,"77, 70, 0, 167, 34, 43, 68, 21, 52, 13, 3, 27, 27, 25, 8",6.556236555997923,46.908249999999995,0
218,3.0,6.8,77.0,1.3,0.0,9.0,3.0,0.0,91.0,3,"80, 55, 0, 203, 35, 40, 64, 17, 51, 15, 4, 2, 38, 22, 14, 8",6.242985229807086,45.980639999999994,0
219,1.0,3.4,93.0,0.4,0.0,8.0,3.0,0.0,94.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 6, 0",4.609099958784772,38.88538,0
220,1.0,3.9,87.0,0.2,0.1,2.0,3.0,0.0,100.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 12, 0",6.223202570039359,40.377069999999996,0
221,1.0,6.2,71.0,1.7,1.0,2.0,3.0,0.0,95.0,4,"15, 0, 0, 1, 22, 0, 4, 0, 30, 2, 2, 3, 2",5.065246265848945,45.526979999999995,0
222,1.0,7.8,65.0,1.7,1.0,0.0,3.0,0.0,82.0,4,"81, 2, 0, 12, 42, 23, 36, 18, 50, 5, 5, 4, 1, 13, 7",6.907348644625772,48.342299999999994,0
223,2.0,9.4,61.0,2.0,1.0,0.0,3.0,0.0,83.0,4,"82, 8, 0, 33, 44, 21, 41, 31, 37, 26, 6, 1, 3, 12, 7, 1",8.48040841687557,50.86766,0
224,2.0,11.0,56.0,0.7,1.0,0.0,3.0,0.0,91.0,4,"39, 6, 0, 36, 46, 22, 32, 15, 42, 13, 2, 1, 2, 12, 3",11.831017408208705,53.300399999999996,0
225,2.0,12.7,48.0,1.0,1.0,0.0,3.0,0.0,94.0,4,"31, 5, 0, 32, 44, 15, 9, 5, 46, 6, 2, 2, 4, 4",13.237747173755523,55.758039999999994,0
226,2.0,13.900000000000002,45.0,1.4,1.0,0.0,3.0,0.0,98.0,4,"23, 4, 0, 33, 42, 10, 15, 11, 22, 11, 1, 4, 5, 3",14.169817030782568,57.31645,0
227,2.0,14.3,41.0,0.8,1.0,0.0,3.0,0.0,96.0,4,"36, 8, 0, 46, 33, 11, 12, 9, 19, 0, 2, 2, 5, 5, 2",15.256242391839617,57.82437,0
228,2.0,14.2,43.0,0.9,1.0,0.0,3.0,0.0,93.0,4,"61, 35, 0, 114, 24, 23, 29, 14, 42, 16, 3, 1, 18, 12, 11, 6",15.017802222542946,57.697939999999996,0
229,3.0,13.0,49.0,0.8,0.6,0.0,3.0,0.0,109.0,4,"100, 84, 0, 209, 52, 51, 63, 21, 51, 15, 4, 3, 33, 23, 18, 11",13.837787227564519,56.1293,0
230,3.0,11.0,59.0,1.9,0.0,0.0,3.0,0.0,134.0,4,"85, 84, 0, 251, 46, 58, 65, 29, 50, 22, 1, 41, 26, 19, 25",10.423402079657,53.1981,0
231,1.0,6.3,70.0,3.4,0.0,0.0,3.0,1.0,78.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 6, 0",3.789930158655193,45.7589,0
232,1.0,7.9,63.0,3.1,1.0,1.0,3.0,1.0,70.0,5,"1, 0, 0, 0, 1, 0, 0, 0, 12, 0, 1",5.911887424437367,48.61723,0
233,1.0,10.2,56.0,3.5,1.0,0.0,3.0,1.0,61.0,5,"16, 1, 0, 0, 21, 0, 8, 3, 30, 3, 2, 1",8.471558923924064,52.20887999999999,0
234,1.0,12.2,49.0,4.9,1.0,0.0,3.0,1.0,53.0,5,"69, 5, 0, 13, 44, 14, 52, 15, 50, 13, 3, 2, 2, 18, 15",10.362015510567439,55.093219999999995,0
235,2.0,14.5,42.0,2.6,1.0,3.0,3.0,1.0,50.0,5,"66, 14, 0, 52, 42, 33, 40, 19, 67, 30, 3, 1, 3, 9, 22, 18, 6",14.092817076400827,58.0681,0
236,2.0,15.5,39.0,2.8999999999999995,1.0,8.0,3.0,1.0,43.0,5,"57, 15, 0, 47, 55, 32, 37, 11, 69, 13, 2, 4, 19, 7",15.149706565091956,59.26255,0
237,2.0,15.0,41.0,2.8,0.0,9.0,3.0,1.0,56.0,5,"53, 15, 0, 47, 50, 19, 50, 16, 52, 8, 4, 1, 8, 10, 5, 2",14.594603879531302,58.6755,0
238,2.0,14.4,42.0,2.6,0.0,10.0,3.0,1.0,62.0,5,"42, 16, 0, 72, 46, 17, 28, 12, 40, 14, 1, 2, 8, 13, 6, 6",13.973958685097049,57.94552,0
239,2.0,13.6,44.0,1.8,0.0,10.0,3.0,1.0,59.0,5,"71, 71, 0, 167, 45, 47, 55, 17, 44, 14, 2, 35, 21, 22, 18",13.511586908488852,56.94816,0
240,3.0,12.0,45.0,3.6,0.0,10.0,3.0,1.0,67.0,5,"94, 99, 0, 255, 56, 62, 62, 27, 42, 19, 1, 1, 41, 25, 15, 28",10.615928713111987,54.931,0
241,3.0,11.0,54.0,3.5,0.0,10.0,3.0,1.0,84.0,5,"79, 84, 0, 236, 78, 51, 79, 28, 41, 14, 1, 45, 22, 20, 20",9.44452389782844,53.3686,0
242,1.0,-0.3,96.0,4.8,0.0,10.0,3.0,1.0,33.0,6,"0, 0, 0, 0, 0, 0, 0, 0, 11, 0",-5.191839062236193,32.043879999999994,0
243,1.0,-1.0,92.0,4.3,0.0,10.0,3.0,1.0,50.0,6,"2, 0, 0, 0, 0, 0, 0, 0, 19, 1",-5.74090438479663,31.423199999999994,0
244,1.0,-1.4,84.0,4.4,0.0,10.0,3.0,1.0,49.0,6,"10, 0, 0, 0, 18, 1, 4, 0, 41, 3, 1",-6.303472237407004,31.989759999999997,0
245,1.0,-1.5,85.0,3.3999999999999995,0.0,10.0,3.0,1.0,47.0,6,"59, 7, 0, 14, 60, 16, 43, 12, 54, 12, 1, 25, 12, 2",-5.675013794357594,31.667749999999998,0
246,2.0,-1.5,91.0,2.8999999999999995,0.0,10.0,3.0,1.0,63.0,6,"77, 17, 0, 51, 53, 44, 67, 26, 86, 29, 4, 25, 15, 4",-5.226136455054039,30.72065,0
247,2.0,-1.7,87.0,4.8,0.1,10.0,3.0,1.0,96.0,6,"68, 21, 0, 51, 51, 33, 47, 25, 66, 21, 2, 6, 29, 25, 3",-6.937685189466906,31.017789999999998,0
248,2.0,-1.4,79.0,5.8,0.0,10.0,3.0,1.0,54.0,6,"79, 14, 0, 58, 47, 33, 49, 16, 65, 27, 1, 1, 6, 15, 13",-7.141935065514363,32.77406,0
249,2.0,-0.7,68.0,5.4,0.6,8.0,3.0,1.0,87.0,6,"71, 23, 0, 76, 53, 29, 32, 12, 72, 15, 1, 1, 10, 21, 3, 4",-6.040229309739059,35.53776,0
250,2.0,-2.0,81.0,5.1,0.5,10.0,3.0,1.0,73.0,6,"67, 48, 0, 106, 35, 44, 45, 12, 51, 16, 2, 1, 22, 22, 6, 11",-7.4988308764761085,31.493199999999995,0
251,2.0,-1.5,65.0,5.8,0.4,10.0,3.0,1.0,187.0,6,"108, 83, 0, 177, 36, 58, 68, 17, 73, 23, 3, 40, 19, 28, 8",-7.268561360081925,34.824749999999995,0
252,3.0,-2.6,68.0,3.9,0.0,6.0,3.0,1.0,58.0,6,"107, 111, 0, 218, 31, 79, 85, 28, 69, 28, 1, 1, 39, 39, 27, 26",-7.4207280685643715,32.71968,0
253,1.0,-2.6,59.0,2.0,0.0,9.0,3.0,0.0,42.0,2,"0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4",-5.502848822196782,34.238339999999994,0
254,1.0,-1.0,53.0,1.6,0.2,9.0,3.0,0.0,40.0,2,"13, 0, 0, 0, 7, 0, 4, 3, 27, 0, 4, 7, 1",-3.0724423400528242,37.38629999999999,0
255,1.0,-0.5,79.0,1.5,0.0,0.0,3.0,0.0,77.0,3,"0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1",-2.3420768517768185,34.20695,0
256,2.0,10.5,37.0,2.9,1.0,0.0,3.0,0.0,72.0,3,"30, 6, 0, 32, 34, 7, 17, 15, 33, 8, 3, 4, 4, 6, 2",9.156811559166659,53.36015,0
257,2.0,10.7,40.0,2.4,1.0,1.0,3.0,0.0,83.0,3,"43, 16, 0, 45, 32, 12, 15, 9, 27, 2, 4, 1, 2, 4, 8, 4",9.705916751857263,53.484199999999994,0
258,2.0,10.1,42.0,2.5,1.0,1.0,3.0,0.0,89.0,3,"56, 31, 0, 88, 39, 28, 29, 13, 40, 14, 6, 2, 20, 10, 14, 5",8.928945677770482,52.67458,0
259,3.0,8.6,46.0,2.8,0.7,0.0,3.0,0.0,96.0,3,"69, 53, 0, 172, 43, 44, 67, 32, 50, 11, 1, 3, 21, 21, 15, 12",6.944376642039113,50.60444,0
260,3.0,6.9,61.0,2.8,0.0,1.0,3.0,0.0,98.0,3,"89, 62, 0, 218, 68, 35, 67, 23, 70, 17, 3, 42, 22, 25, 19",4.912285032080249,47.33291,0
261,1.0,3.0,67.0,1.9,0.0,8.0,3.0,0.0,101.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 7, 0",1.1367860272452153,41.13889999999999,0
262,1.0,3.8,67.0,2.7,0.0,9.0,3.0,0.0,108.0,4,"0, 0, 0, 0, 2, 0, 1, 0, 10, 0, 2",1.2895286787258984,42.317539999999994,0
263,1.0,5.7,57.0,2.5,0.3,8.0,3.0,0.0,120.0,4,"21, 0, 0, 2, 5, 0, 3, 5, 27, 2, 1, 4, 1, 1",3.714785404251691,45.98251,0
264,1.0,7.1,53.0,1.7,0.4,9.0,3.0,0.0,128.0,4,"81, 4, 0, 10, 45, 21, 46, 24, 57, 4, 10, 1, 1, 15, 5",6.10142885391091,48.19737,0
265,1.0,3.4,81.0,3.2,0.0,9.0,3.0,1.0,136.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 6, 0",0.4153432312086134,40.19745999999999,0
266,1.0,3.9,79.0,2.5,0.0,9.0,3.0,1.0,148.0,5,"1, 0, 0, 0, 0, 0, 0, 0, 14, 0",1.581719837812185,41.21219,0
267,1.0,4.9,68.0,4.2,0.4,8.0,3.0,1.0,157.0,5,"15, 0, 0, 2, 10, 0, 5, 1, 51, 1, 1, 4, 1",1.6071157212515153,43.84368,0
268,1.0,6.3,62.0,3.1,1.0,8.0,3.0,1.0,148.0,5,"64, 9, 0, 14, 57, 21, 42, 16, 80, 20, 3, 1, 1, 1, 20, 13",3.9842558040192957,46.40394,0
269,2.0,6.700000000000001,54.0,5.799999999999999,0.9000000000000001,7.0,3.0,1.0,144.0,5,"83, 14, 0, 64, 69, 49, 69, 42, 77, 32, 4, 2, 25, 26",3.114794794458236,47.586819999999996,0
270,2.0,7.2,48.0,5.2,1.0,10.0,3.0,1.0,125.0,5,"64, 29, 0, 66, 72, 51, 45, 24, 81, 23, 2, 4, 25, 19, 4",3.987756036250503,48.68944,1
271,2.0,5.7,50.0,4.3,0.5,7.0,3.0,1.0,108.0,5,"71, 25, 0, 65, 81, 27, 33, 22, 62, 15, 4, 1, 9, 12, 9, 5",2.541098253492707,46.588499999999996,1
272,2.0,6.1,42.0,4.6,0.6,9.0,3.0,1.0,78.0,5,"66, 28, 0, 65, 77, 37, 30, 20, 52, 12, 2, 1, 1, 6, 16, 9, 4",2.8850092817785544,47.77137999999999,0
273,2.0,5.7,45.0,4.0,0.6,8.0,3.0,1.0,72.0,5,"92, 37, 0, 85, 60, 38, 26, 16, 41, 6, 4, 1, 14, 15, 13, 11",2.703560129971537,47.02135,0
274,1.0,5.6,91.0,4.9,0.0,10.0,3.0,0.0,38.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",2.1179552276222426,42.86803999999999,1
