,Hour Category,Temperature,Humidity,Wind Speed,Sunshine,Cloud Level,Season Category,IsHoliday,Dust Density,Weekday,Vector,Feeling Temperature,Discomfort Index,IsRain
278,1.0,11.0,57.0,1.5,0.0,10.0,0.0,0.0,51.0,4,"0, 0, 0, 0, 0, 0, 1, 0, 1, 0",10.77723137763466,53.2663,1
279,1.0,11.1,84.0,4.3,0.0,10.0,0.0,0.0,77.0,4,"25, 0, 0, 5, 14, 0, 20, 92, 24, 4, 1, 2",9.216145155994564,52.50975999999999,1
280,2.0,10.9,94.0,3.9,0.0,10.0,0.0,0.0,176.0,4,"22, 1, 0, 9, 11, 0, 10, 72, 12, 2, 1, 4, 2",9.138273670745512,51.83054,1
281,2.0,11.0,93.0,3.2999999999999994,0.0,10.0,0.0,0.0,54.0,4,"12, 0, 0, 11, 11, 2, 13, 46, 7, 1, 1, 1, 1, 4",9.5430242941094,52.0387,1
282,2.0,11.6,89.0,2.8,0.0,8.0,0.0,0.0,26.0,4,"6, 0, 0, 10, 16, 2, 8, 38, 8, 0, 2, 1, 3",10.530420659613576,53.18976,1
283,2.0,14.6,46.0,3.9,1.0,4.0,0.0,0.0,323.0,4,"20, 6, 0, 33, 13, 0, 9, 75, 5, 3, 2, 2, 2, 3, 1, 1",13.67666674003785,58.196839999999995,0
284,3.0,13.8,38.0,3.4,1.0,5.0,0.0,0.0,445.0,4,"30, 15, 0, 58, 18, 1, 33, 146, 17, 4, 5, 4, 8, 4, 3, 10",12.890837805782871,57.23556,0
285,3.0,12.2,40.0,2.1,0.2,7.0,0.0,0.0,209.0,4,"38, 17, 0, 74, 8, 3, 32, 161, 9, 3, 2, 9, 3, 4, 7",11.672955941600598,55.2932,0
286,3.0,11.099999999999998,42.0,3.0,0.0,8.0,0.0,0.0,115.0,4,"26, 8, 0, 59, 7, 1, 16, 114, 12, 0, 1, 4, 4, 5, 5",9.820793003908605,53.90038,0
287,1.0,8.1,70.0,1.0,0.0,6.0,0.0,1.0,88.0,5,"2, 0, 0, 0, 0, 0, 3, 0, 2, 0",8.140077458186326,48.464299999999994,0
288,1.0,10.2,61.0,2.4,0.1,9.0,0.0,1.0,75.0,5,"0, 0, 0, 0, 3, 0, 4, 1, 6, 0",9.115232916271705,51.99878,0
289,1.0,11.199999999999998,57.0,2.6,0.0,10.0,0.0,1.0,139.0,5,"1, 0, 0, 0, 9, 0, 4, 25, 11, 0, 2",10.170490163376165,53.54115999999999,0
290,1.0,11.2,46.0,3.2,0.0,10.0,0.0,1.0,194.0,5,"10, 1, 0, 4, 21, 6, 15, 78, 21, 3, 1, 2, 3, 8",9.835716712169422,53.894479999999994,0
291,2.0,11.599999999999998,43.0,4.5,0.0,10.0,0.0,1.0,197.0,5,"32, 4, 0, 13, 9, 1, 11, 82, 22, 6, 3, 1, 3, 9",9.757584888859784,54.485119999999995,1
292,2.0,10.7,52.0,4.0,0.0,9.0,0.0,1.0,203.0,5,"33, 2, 0, 13, 13, 3, 13, 91, 15, 1, 2, 1, 1, 1, 3",8.848804290733277,53.039359999999995,1
293,2.0,13.199999999999998,49.0,3.4,0.6,7.0,0.0,1.0,172.0,5,"35, 2, 0, 15, 13, 1, 7, 85, 23, 0, 2, 1, 3, 2",12.162765194012655,56.38831999999999,1
294,2.0,13.9,48.0,4.8,0.8000000000000002,4.0,0.0,1.0,147.0,5,"30, 4, 0, 26, 17, 2, 9, 56, 12, 4, 1, 1, 1",12.51602879967534,57.30028,0
295,2.0,13.199999999999998,42.0,6.7,1.0,8.0,0.0,1.0,88.0,5,"32, 5, 0, 28, 13, 1, 11, 76, 15, 2, 2, 2, 2",11.112527291366,56.47456,0
296,2.0,10.6,55.0,1.3,0.1,8.0,0.0,1.0,110.0,5,"41, 8, 0, 46, 13, 2, 17, 122, 17, 3, 2, 2, 5, 2, 9",10.533391643864322,52.792699999999996,1
297,3.0,10.7,50.0,1.0,0.3,7.0,0.0,1.0,51.0,5,"51, 13, 0, 57, 14, 1, 29, 141, 14, 2, 1, 3, 5, 3, 5, 6",11.02136903655152,53.113499999999995,0
298,3.0,10.8,35.0,4.6,0.6,1.0,0.0,1.0,55.0,5,"33, 9, 0, 64, 19, 7, 23, 130, 15, 2, 1, 2, 7, 3, 1, 5",8.726112071071967,53.785199999999996,0
299,3.0,9.7,48.0,3.6000000000000005,0.0,6.0,0.0,1.0,57.0,5,"30, 11, 0, 73, 12, 3, 8, 103, 7, 4, 2, 7, 2, 3",7.812475248187981,51.90244,0
300,1.0,8.3,88.0,1.6,0.0,0.0,0.0,0.0,104.0,1,"0, 0, 0, 0, 0, 0, 2, 0, 1, 0",7.587214567849084,47.669959999999996,0
301,1.0,8.4,89.0,1.9,0.4,0.0,0.0,0.0,92.0,1,"0, 0, 0, 0, 0, 0, 1, 0, 3, 0",7.405251862623174,47.77824,0
302,1.0,10.5,82.0,1.8999999999999997,1.0,0.0,0.0,0.0,83.0,1,"1, 0, 0, 0, 0, 0, 1, 0, 1, 0",9.842988576381266,51.6029,0
303,1.0,13.300000000000002,69.0,1.7,1.0,0.0,0.0,0.0,78.0,1,"0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 1",13.239575571671109,56.29123,0
304,1.0,17.4,51.0,1.2,0.0,10.0,0.0,0.0,62.0,4,"0, 0, 0, 0, 0, 0, 1, 0, 5, 0",18.283788959823895,61.88625999999999,1
305,1.0,17.1,58.0,3.2,0.0,10.0,0.0,0.0,57.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 2, 0",16.96138383238337,61.67582,1
306,1.0,17.6,58.0,2.8,0.0,9.0,0.0,0.0,51.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",17.7025086947625,62.36792,1
307,2.0,20.6,33.0,4.0,0.0,10.0,0.0,0.0,36.0,4,"14, 1, 0, 10, 13, 4, 8, 44, 22, 3, 1, 2, 1, 1",21.016387729041533,64.99702,1
308,2.0,21.7,33.0,3.9000000000000004,0.0,9.0,0.0,0.0,21.0,4,"12, 0, 0, 6, 6, 5, 6, 52, 8, 0, 2, 3",22.38547506219342,66.24739,1
309,2.0,21.7,37.0,3.6,0.1,10.0,0.0,1.0,23.0,5,"14, 2, 0, 27, 27, 0, 10, 70, 15, 1, 1, 2, 2",22.43918897822627,66.53470999999999,1
310,1.0,13.699999999999998,62.0,1.3999999999999997,0.0,10.0,0.0,0.0,22.0,1,"1, 0, 0, 0, 0, 0, 1, 0, 3, 0",13.942795360353546,56.940059999999995,1
311,3.0,16.5,52.0,4.2,0.0,10.0,0.0,0.0,45.0,1,"20, 8, 0, 41, 9, 7, 18, 109, 21, 3, 2, 8, 1, 7, 2",15.919313782349066,60.7232,1
312,3.0,15.8,58.0,4.0,0.0,10.0,0.0,0.0,29.0,1,"17, 11, 0, 68, 6, 9, 19, 143, 23, 2, 1, 3, 13, 4, 3",15.116953334710258,59.87636,1
313,1.0,11.3,88.0,1.5,0.0,7.0,0.0,0.0,66.0,2,"0, 0, 0, 0, 0, 0, 0, 0, 2, 0",11.119474201010613,52.71356,0
314,1.0,11.4,88.0,2.9,0.0,9.0,0.0,0.0,70.0,2,"2, 0, 0, 0, 0, 0, 1, 0, 1, 0",10.235532660233215,52.881679999999996,0
315,1.0,11.9,86.0,3.4,0.0,7.0,0.0,0.0,77.0,2,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",10.585274535177193,53.77266,0
316,1.0,12.9,81.0,1.8,0.0,9.0,0.0,0.0,75.0,2,"0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 2",12.702259828465273,55.51051,0
317,1.0,13.7,76.0,2.2,0.0,9.0,0.0,0.0,79.0,2,"2, 0, 0, 3, 9, 0, 6, 29, 13, 0, 3, 4",13.36593891372024,56.836879999999994,0
318,1.0,14.9,72.0,2.7,0.2,10.0,0.0,0.0,86.0,2,"12, 0, 0, 5, 10, 0, 18, 76, 32, 2, 4, 3, 5",14.520934937850686,58.69372,0
319,2.0,16.6,66.0,2.6,0.4000000000000001,9.0,0.0,0.0,82.0,2,"8, 0, 0, 15, 13, 1, 9, 69, 26, 1, 1, 2, 1, 2",16.588843293780158,61.15444,0
320,1.0,14.7,51.0,4.7,0.0,10.0,0.0,0.0,46.0,3,"11, 0, 0, 2, 12, 0, 5, 19, 10, 0, 3",13.543054767887757,58.336029999999994,1
321,1.0,14.9,49.0,2.7999999999999994,0.0,10.0,0.0,0.0,62.0,3,"22, 0, 0, 6, 10, 1, 8, 100, 31, 5, 1, 4, 2, 3",14.475069078945486,58.58999,1
322,2.0,16.1,42.0,3.1000000000000005,0.0,7.0,0.0,0.0,65.0,3,"7, 1, 0, 11, 11, 1, 14, 76, 20, 3, 2, 3, 2, 1",15.790999479079993,60.02938,1
323,2.0,16.9,43.0,2.3,0.0,8.0,0.0,0.0,56.0,3,"3, 2, 0, 8, 4, 2, 9, 48, 15, 1, 2",17.07513877316604,61.03433,1
324,1.0,8.9,93.0,2.4,0.0,10.0,0.0,0.0,27.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 5, 0",7.579454943749252,48.40423,1
325,1.0,8.9,95.0,2.0,0.0,10.0,0.0,0.0,17.0,4,"1, 0, 0, 0, 0, 0, 0, 0, 0, 0",7.897772698580888,48.29445,1
326,1.0,9.1,93.0,2.2,0.0,10.0,0.0,0.0,19.0,4,"0, 0, 0, 0, 0, 0, 1, 0, 0, 0",7.967253337845462,48.75037,1
327,1.0,9.9,90.0,1.9,0.0,10.0,0.0,0.0,18.0,4,"1, 0, 0, 0, 3, 0, 1, 0, 5, 0, 4",9.146492372450378,50.26989999999999,1
328,1.0,11.2,83.0,1.5,0.3,8.0,0.0,0.0,10.0,4,"7, 1, 0, 0, 7, 0, 5, 25, 19, 0, 1, 1",11.005393259885297,52.706039999999994,1
329,2.0,13.2,75.0,2.1,0.0,10.0,0.0,0.0,48.0,4,"17, 5, 0, 18, 6, 3, 8, 33, 14, 0, 1, 1, 2, 2, 2",12.842488901809293,56.068,1
330,3.0,12.3,78.0,2.3,0.0,10.0,0.0,0.0,77.0,4,"29, 7, 0, 73, 18, 3, 28, 152, 13, 1, 1, 2, 11, 2, 5, 5",11.6583251365036,54.60706,0
331,3.0,11.9,81.0,3.0,0.0,9.0,0.0,0.0,85.0,4,"17, 8, 0, 67, 9, 1, 22, 128, 16, 3, 7, 14, 4, 4, 3",10.78216718460703,53.89861,0
332,1.0,9.6,90.0,2.4,0.0,9.0,0.0,1.0,63.0,5,"0, 0, 0, 0, 0, 0, 3, 0, 5, 0",8.406412313569032,49.75959999999999,1
333,1.0,9.8,90.0,2.4,0.0,10.0,0.0,1.0,52.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",8.642685847803257,50.099799999999995,1
334,1.0,10.4,89.0,1.6,0.0,10.0,0.0,1.0,41.0,5,"1, 0, 0, 0, 0, 0, 0, 0, 2, 0",9.994233869633387,51.160439999999994,1
335,1.0,11.199999999999998,76.0,3.1,0.0,10.0,0.0,1.0,26.0,5,"1, 0, 0, 0, 3, 0, 4, 1, 6, 0, 1",9.887627641549638,52.930879999999995,1
336,1.0,11.1,79.0,3.0,0.0,10.0,0.0,1.0,20.0,5,"6, 0, 0, 0, 10, 0, 3, 29, 21, 0, 2, 2, 1",9.820793003908609,52.675309999999996,1
337,1.0,12.0,65.0,1.8000000000000003,0.0,6.0,0.0,1.0,33.0,5,"30, 2, 0, 5, 12, 0, 15, 99, 14, 4, 1, 1, 2, 2, 7",11.661696439863537,54.446999999999996,1
338,2.0,11.7,66.0,1.3,0.3,10.0,0.0,1.0,35.0,5,"14, 3, 0, 19, 19, 5, 11, 70, 19, 4, 1, 2, 1, 1, 4",11.775351395301943,53.983779999999996,1
339,2.0,9.3,86.0,4.2,0.0,10.0,0.0,1.0,50.0,5,"9, 4, 0, 21, 14, 4, 13, 77, 20, 1, 3, 3, 3",7.03588050304714,49.453019999999995,1
340,2.0,10.0,87.0,3.6,0.1,10.0,0.0,1.0,27.0,5,"22, 14, 0, 39, 17, 1, 15, 70, 17, 2, 2, 4, 1, 2, 2",8.17814309143894,50.571999999999996,1
341,2.0,10.400000000000002,84.0,3.0,0.0,10.0,0.0,1.0,41.0,5,"27, 11, 0, 52, 10, 0, 16, 127, 18, 2, 4, 4, 1, 11, 1",8.979590595797493,51.360640000000004,1
342,3.0,9.9,84.0,3.0,0.0,8.0,0.0,1.0,18.0,5,"36, 24, 0, 71, 16, 1, 30, 138, 18, 3, 5, 2, 7, 2, 6, 6",8.378731732860974,50.53984,1
343,3.0,9.8,78.0,3.2,0.0,9.0,0.0,1.0,16.0,5,"27, 7, 0, 57, 22, 0, 20, 123, 28, 4, 5, 1, 9, 4, 6, 2",8.144880446355941,50.651559999999996,1
344,1.0,12.6,63.0,2.2,0.0,10.0,0.0,0.0,26.0,1,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",12.074948884706709,55.355619999999995,1
345,1.0,12.5,72.0,2.6,0.0,10.0,0.0,0.0,25.0,1,"1, 0, 0, 0, 0, 0, 0, 0, 3, 0",11.715649250325278,55.038999999999994,1
346,1.0,12.7,74.0,3.1,0.0,10.0,0.0,0.0,25.0,1,"1, 0, 0, 0, 4, 0, 2, 0, 5, 0",11.694782285691584,55.30902,1
347,1.0,12.1,85.0,2.5,0.0,10.0,0.0,0.0,32.0,1,"6, 0, 0, 3, 9, 0, 2, 22, 14, 0, 5",11.29901852936993,54.12815,1
348,1.0,12.7,86.0,2.8999999999999995,0.0,10.0,0.0,0.0,52.0,1,"15, 1, 0, 5, 5, 3, 13, 80, 32, 3, 2, 9, 2, 7",11.79368536177379,55.10178,1
349,2.0,13.8,82.0,2.2,0.0,10.0,0.0,0.0,39.0,1,"10, 1, 0, 16, 6, 5, 5, 45, 18, 1, 2, 2",13.483301643630565,56.95484,1
350,2.0,15.199999999999998,77.0,2.7000000000000006,0.0,10.0,0.0,0.0,34.0,1,"4, 2, 0, 9, 5, 4, 7, 37, 14, 5, 2, 2, 5",14.878540512421626,59.18796,1
351,2.0,15.3,77.0,2.6,0.0,10.0,0.0,0.0,37.0,1,"5, 0, 0, 6, 6, 0, 3, 31, 16, 1, 1, 1, 2, 2",15.043684206831047,59.345189999999995,1
352,2.0,14.8,88.0,1.6,0.0,10.0,0.0,0.0,48.0,1,"5, 4, 0, 7, 8, 0, 5, 32, 10, 0, 4, 1, 1, 2",15.037512406705257,58.59776,1
353,2.0,14.599999999999998,92.0,2.1,0.0,10.0,0.0,0.0,56.0,1,"8, 5, 0, 21, 15, 2, 7, 40, 10, 0, 1, 2, 1, 1, 2",14.47983504610147,58.26767999999999,1
354,2.0,15.3,95.0,1.6,0.0,10.0,0.0,0.0,55.0,1,"19, 13, 0, 29, 10, 4, 12, 91, 21, 5, 1, 7, 4, 4",15.610612240463423,59.49764999999999,1
355,3.0,15.5,95.0,1.2,0.0,10.0,0.0,0.0,57.0,1,"13, 20, 0, 67, 4, 13, 33, 116, 22, 2, 4, 2, 14, 3, 5, 3",16.150857315833495,59.84775,1
356,3.0,15.7,94.0,1.3,0.0,10.0,0.0,0.0,54.0,1,"32, 17, 0, 61, 12, 7, 22, 136, 32, 2, 2, 1, 13, 2, 9, 2",16.291568673256933,60.18541999999999,1
357,3.0,15.800000000000002,97.0,1.3,0.0,10.0,0.0,0.0,54.0,1,"21, 16, 0, 51, 20, 9, 21, 113, 24, 1, 13, 4, 1",16.404474105205807,60.39974,1
358,1.0,15.0,93.0,3.3,0.0,10.0,0.0,0.0,64.0,4,"3, 0, 0, 0, 10, 0, 5, 23, 25, 0, 1, 4",14.385558854934475,58.9615,1
359,1.0,14.099999999999998,81.0,4.9,0.0,10.0,0.0,0.0,87.0,4,"13, 2, 0, 3, 7, 0, 13, 61, 29, 3, 1, 2, 3, 1, 5",12.735305592021357,57.44479,1
360,2.0,15.199999999999998,62.0,5.2,0.6,6.0,0.0,0.0,115.0,4,"4, 1, 0, 10, 13, 1, 13, 57, 16, 3, 1, 3, 4",14.028520534208674,59.075759999999995,0
361,2.0,16.5,50.0,5.900000000000001,1.0,0.0,0.0,0.0,219.0,4,"2, 1, 0, 10, 11, 0, 5, 40, 10, 1, 1, 1, 1, 3",15.502670080778904,60.6825,0
362,2.0,16.6,50.0,6.1,1.0,0.0,0.0,0.0,404.0,4,"3, 0, 0, 15, 8, 1, 4, 35, 10, 1, 1, 2",15.587718242191414,60.813,0
363,2.0,16.9,53.0,4.4,1.0,0.0,0.0,0.0,522.0,4,"5, 0, 0, 11, 7, 0, 3, 29, 10, 0, 1, 3",16.358968319151295,61.277429999999995,0
364,2.0,16.8,55.0,5.0,1.0,0.0,0.0,0.0,530.0,4,"11, 4, 0, 16, 5, 1, 8, 35, 7, 2, 1, 1, 1, 1, 2",16.08374435461513,61.1906,0
365,2.0,16.3,57.0,4.8,1.0,0.0,0.0,0.0,508.0,4,"8, 7, 0, 30, 9, 0, 10, 64, 12, 2, 1, 2, 7, 2, 3",15.50890787492799,60.55009,0
366,3.0,15.4,63.0,3.9,0.3,0.0,0.0,0.0,544.0,4,"22, 14, 0, 65, 6, 5, 20, 101, 14, 1, 4, 9, 2, 8, 1",14.65794091718214,59.36998,0
367,3.0,13.7,70.0,6.0,0.0,0.0,0.0,0.0,555.0,4,"23, 8, 0, 67, 12, 7, 22, 128, 16, 2, 1, 1, 8, 3, 9, 2",11.926117028605836,56.881099999999996,0
368,3.0,12.8,72.0,3.9,0.0,0.0,0.0,0.0,542.0,4,"11, 5, 0, 67, 7, 10, 8, 114, 12, 2, 1, 9, 1, 1, 4",11.468799841463204,55.49584,0
369,1.0,8.9,84.0,1.4,0.0,0.0,0.0,1.0,534.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 3, 0",8.494275270057216,48.898239999999994,0
370,1.0,9.8,81.0,1.9,0.3,0.0,0.0,1.0,500.0,5,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",9.030409671795233,50.513619999999996,0
371,1.0,11.7,73.0,2.5,1.0,0.0,0.0,1.0,475.0,5,"1, 0, 0, 0, 0, 0, 0, 0, 3, 0",10.82500395905004,53.793589999999995,0
372,1.0,13.8,65.0,1.8,1.0,0.0,0.0,1.0,466.0,5,"0, 0, 0, 1, 3, 0, 2, 0, 7, 0, 1",13.742823217067015,57.0633,0
373,1.0,15.6,54.0,2.3,1.0,0.0,0.0,1.0,449.0,5,"2, 1, 0, 4, 8, 0, 4, 24, 17, 1, 2, 1",15.544300136717961,59.55376,0
374,1.0,17.3,50.0,3.9,1.0,0.0,0.0,1.0,381.0,5,"17, 4, 0, 6, 13, 3, 11, 80, 24, 6, 1, 4, 1, 5, 7",16.988467087899828,61.7265,0
375,2.0,18.7,47.0,4.8,1.0,0.0,0.0,1.0,321.0,5,"13, 7, 0, 26, 19, 4, 15, 105, 19, 5, 1, 2, 2, 6",18.50178695018064,63.42711,0
376,2.0,19.6,42.0,6.0,1.0,3.0,0.0,1.0,291.0,5,"21, 5, 0, 20, 20, 3, 6, 63, 10, 3, 2, 4, 1",19.417758862762568,64.31968,0
377,2.0,20.4,39.0,6.0,1.0,2.0,0.0,1.0,246.0,5,"23, 2, 0, 15, 22, 2, 6, 73, 8, 1, 2, 2, 1",20.433574704682123,65.12343999999999,0
378,2.0,20.5,37.0,6.5,1.0,0.0,0.0,1.0,216.0,5,"12, 2, 0, 21, 14, 1, 6, 58, 16, 1, 1, 2, 2, 2",20.492236411595357,65.12315,0
379,2.0,19.6,43.0,8.3,0.6,6.0,0.0,1.0,237.0,5,"11, 15, 0, 24, 22, 1, 12, 77, 10, 2, 3, 2, 2, 5, 3",19.10421486434676,64.37072,0
380,2.0,18.0,53.0,6.1,0.0,6.0,0.0,1.0,261.0,5,"14, 20, 0, 49, 11, 1, 21, 118, 19, 0, 1, 1, 5, 2, 10, 9",17.367799402517964,62.745599999999996,0
381,3.0,16.4,65.0,5.6,0.0,9.0,0.0,1.0,261.0,5,"33, 39, 0, 58, 14, 4, 25, 131, 17, 3, 3, 7, 3, 13, 10",15.441860798288637,60.8424,0
382,3.0,15.1,72.0,4.6,0.0,7.0,0.0,1.0,261.0,5,"25, 20, 0, 70, 19, 3, 28, 124, 14, 2, 4, 1, 13, 6, 5",14.070099729361681,58.998279999999994,0
383,3.0,14.1,77.0,2.5,0.0,3.0,0.0,1.0,243.0,5,"13, 6, 0, 83, 12, 3, 15, 111, 21, 1, 1, 9, 1, 5, 1",13.669091380969382,57.45843,0
384,1.0,12.7,63.0,1.0,0.0,10.0,0.0,0.0,31.0,0,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",13.237747173755523,55.49899,1
385,1.0,12.8,66.0,3.0,0.0,10.0,0.0,0.0,22.0,0,"1, 0, 0, 0, 0, 0, 0, 0, 0, 0",11.863713137892756,55.59352,1
386,1.0,12.9,66.0,1.8,0.0,10.0,0.0,0.0,35.0,0,"1, 0, 0, 0, 0, 0, 0, 0, 4, 0",12.702259828465273,55.73986,1
387,1.0,14.2,69.0,1.9,0.0,10.0,0.0,0.0,26.0,0,"8, 0, 0, 5, 8, 0, 14, 55, 26, 4, 1, 1, 9",14.138048500621714,57.63502,1
388,2.0,14.1,67.0,2.2,0.0,10.0,0.0,0.0,19.0,0,"7, 0, 0, 11, 4, 0, 3, 57, 29, 5, 1, 5, 3, 2",13.835389833361528,57.492529999999995,1
389,2.0,19.1,95.0,2.9,0.0,10.0,0.0,1.0,11.0,6,"1, 0, 0, 1, 5, 0, 0, 0, 2, 0",19.464590969358163,66.14955,1
390,2.0,18.5,97.0,3.1,0.0,10.0,0.0,1.0,4.0,6,"6, 9, 0, 36, 17, 0, 7, 68, 25, 0, 1, 1, 3, 2, 2",18.682446909707096,65.17955,1
391,2.0,17.7,97.0,3.6,0.0,10.0,0.0,1.0,7.0,6,"16, 8, 0, 42, 16, 1, 20, 126, 15, 0, 6, 2, 2, 3",17.563617734880175,63.76331,1
392,2.0,17.4,98.0,3.5,0.0,10.0,0.0,1.0,26.0,6,"24, 4, 0, 72, 37, 12, 28, 156, 25, 2, 2, 8, 3, 9, 2",17.228243689063447,63.26147999999999,1
393,3.0,17.0,98.0,2.8,0.0,10.0,0.0,1.0,23.0,6,"27, 14, 0, 80, 28, 12, 32, 146, 67, 3, 5, 1, 13, 2, 7",16.985299891247607,62.54939999999999,1
394,3.0,16.5,99.0,2.9,0.0,10.0,0.0,1.0,38.0,6,"16, 8, 0, 100, 25, 2, 33, 121, 36, 3, 6, 1, 6, 2, 4, 1",16.348285566277006,61.679649999999995,1
395,3.0,16.1,99.0,3.7000000000000006,0.0,10.0,0.0,1.0,19.0,6,"16, 8, 0, 91, 14, 1, 16, 93, 22, 0, 2, 8, 3, 1",15.580382231640339,60.96361,1
396,1.0,14.3,96.0,1.4,0.0,10.0,0.0,0.0,8.0,0,"1, 0, 0, 0, 0, 0, 0, 0, 0, 0",14.623860371640593,57.74572,1
397,1.0,14.9,94.0,2.5,0.0,10.0,0.0,0.0,14.0,0,"0, 0, 0, 0, 2, 0, 2, 0, 4, 0, 1",14.617120521609163,58.792939999999994,1
398,1.0,15.4,92.0,2.4,0.0,10.0,0.0,0.0,10.0,0,"5, 0, 0, 0, 6, 0, 2, 9, 13, 0, 4",15.258344806361526,59.64432,1
399,1.0,15.800000000000002,92.0,1.5,0.0,10.0,0.0,0.0,13.0,0,"13, 3, 0, 5, 5, 0, 12, 61, 20, 6, 2, 9, 3, 2",16.253116551649892,60.332640000000005,1
400,2.0,16.0,93.0,1.0,0.0,10.0,0.0,0.0,12.0,0,"7, 1, 0, 11, 6, 0, 16, 54, 24, 2, 2, 1, 7, 6, 3",16.894771100142123,60.6922,1
401,2.0,15.9,93.0,1.1,0.0,10.0,0.0,0.0,20.0,0,"4, 0, 0, 14, 9, 2, 3, 36, 12, 2, 1, 1, 2",16.688404881117112,60.51913,1
402,2.0,15.9,93.0,1.2,0.0,10.0,0.0,0.0,14.0,0,"7, 0, 0, 11, 7, 2, 4, 28, 17, 2, 1, 3",16.59989555667358,60.51913,1
403,2.0,15.9,94.0,0.9,0.0,10.0,0.0,0.0,16.0,0,"10, 3, 0, 20, 8, 0, 9, 35, 19, 0, 1, 1, 2",16.887892978487496,60.53354,1
404,2.0,15.900000000000002,92.0,1.5,0.0,10.0,0.0,0.0,11.0,0,"8, 8, 0, 32, 3, 1, 8, 69, 12, 3, 2, 1, 5, 2",16.367197492775208,60.50472,1
405,1.0,14.3,97.0,1.4,0.0,9.0,0.0,0.0,47.0,1,"1, 0, 0, 0, 0, 0, 0, 0, 1, 0",14.623860371640593,57.74429,0
406,1.0,17.2,60.0,3.4,0.0,10.0,0.0,0.0,39.0,3,"1, 0, 0, 0, 0, 0, 0, 0, 0, 0",17.016582605814087,61.86879999999999,1
407,1.0,18.3,53.0,2.5,0.0,10.0,0.0,0.0,34.0,3,"0, 0, 0, 0, 3, 0, 0, 0, 5, 0",18.64624436932823,63.146010000000004,1
408,1.0,19.8,51.0,2.9,0.0,10.0,0.0,0.0,28.0,3,"2, 0, 0, 0, 4, 0, 5, 17, 11, 0, 1",20.303596270187704,65.04202,1
409,1.0,21.1,54.0,3.1,0.0,10.0,0.0,0.0,27.0,3,"4, 1, 0, 2, 5, 1, 9, 53, 20, 3, 5, 1, 1",21.814848292886467,66.94906,1
410,2.0,22.300000000000004,49.0,1.6999999999999997,0.0,10.0,0.0,0.0,18.0,3,"9, 3, 0, 16, 6, 4, 6, 39, 18, 0, 1, 2, 4, 2, 4",23.60140145229075,68.17373,1
411,2.0,22.7,45.0,3.2000000000000006,0.0,10.0,0.0,0.0,26.0,3,"5, 7, 0, 8, 12, 1, 1, 27, 4, 1, 2, 2, 2",23.72472889563728,68.36484999999999,1
412,2.0,20.4,57.0,3.3999999999999995,0.0,10.0,0.0,0.0,22.0,3,"2, 5, 0, 35, 6, 6, 10, 74, 14, 3, 4, 6, 4, 4",20.899636535255226,66.18472,1
413,3.0,19.9,56.0,3.8,0.0,10.0,0.0,0.0,28.0,3,"9, 6, 0, 46, 5, 4, 14, 99, 20, 2, 3, 1, 8, 2, 4, 1",20.19963214356882,65.44355999999999,1
414,3.0,20.0,56.0,3.2,0.0,10.0,0.0,0.0,14.0,3,"5, 10, 0, 71, 5, 6, 11, 90, 19, 1, 1, 4, 9, 2, 1",20.463830382997003,65.58,1
415,3.0,19.1,63.0,2.4,0.0,10.0,0.0,0.0,24.0,3,"4, 3, 0, 49, 10, 8, 15, 62, 16, 1, 1, 3, 2, 3",19.629405189694673,64.67466999999999,1
416,1.0,14.5,93.0,1.7,0.0,10.0,0.0,0.0,6.0,4,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0",14.621152355753726,58.096149999999994,1
417,1.0,14.3,94.0,1.2,0.0,10.0,0.0,0.0,19.0,4,"1, 0, 0, 0, 0, 0, 0, 0, 0, 0",14.803742593313242,57.74858,1
418,1.0,14.6,92.0,1.4,0.0,10.0,0.0,0.0,24.0,4,"1, 0, 0, 0, 0, 0, 0, 0, 0, 0",14.964392877284112,58.26768,1
419,1.0,14.9,90.0,0.8,0.0,10.0,0.0,0.0,11.0,4,"1, 0, 0, 0, 5, 0, 2, 0, 9, 0",15.910914006120432,58.774899999999995,1
420,1.0,15.300000000000002,89.0,2.6,0.0,10.0,0.0,0.0,14.0,4,"3, 0, 0, 2, 9, 0, 4, 15, 20, 0, 1, 2, 1",15.04368420683105,59.44683,1
421,1.0,15.7,89.0,3.0,0.0,10.0,0.0,0.0,9.0,4,"11, 3, 0, 3, 4, 0, 12, 70, 30, 1, 1, 6, 3",15.348694542924529,60.12327,1
422,2.0,16.3,88.0,2.2,0.0,10.0,0.0,0.0,13.0,4,"8, 3, 0, 15, 9, 0, 14, 48, 13, 1, 1, 2, 4, 1, 2",16.417369891388596,61.11956,1
